Id,,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate
1488341,#REF!,1/30/18 0:00,2/6/18 0:00,eta 2/3,40 HC,MSC,IMPORT,ARLINGTON,TX,76010,HASLET,TX,76052,32,$600.00,$600.00
1488348,#REF!,1/30/18 0:00,2/6/18 0:00,LFD 2/4,40 HC,MSC,IMPORT,ARLINGTON,TX,76010,HASLET,TX,76052,32,$600.00,$600.00
1488353,#REF!,2/1/18 0:00,2/1/18 0:00,LFD 2/1,40FT REEFER,MSC,IMPORT,LOS ANGELES,CA,90013,LOS ANGELES,CA,90001,6,"$1,800.00","$2,000.00"
1488354,#REF!,1/30/18 0:00,2/8/18 0:00,ETA 2/1,40 HC,APL,IMPORT,LOUISVILLE,KY,40214,LOUISVILLE,KY,40214,0,"$1,000.00","$1,400.00"
1488418,#REF!,1/30/18 0:00,1/30/18 0:00,LFD 1/30,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$800.00,$800.00
1488440,#REF!,1/30/18 0:00,1/30/18 0:00,CUT 2/3,40 HC,HYUNDAI,EXPORT,FORT WORTH,TX,76106,HASLET,TX,76062,0,$600.00,$700.00
1488458,#REF!,1/31/18 0:00,2/1/18 0:00,CUT 2/1,40 HC,MAERSK,EXPORT,TAMPA,FL,33601,JACKSONVILLE,FL,32226,237,"$1,500.00","$1,700.00"
1488471,#REF!,1/30/18 0:00,1/30/18 0:00,CUT 2/3,40 HC,HYUNDAI,EXPORT,FORT WORTH,TX,76106,HASLET,TX,76062,0,$600.00,$700.00
1488484,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 1/25,20FT CONTAINER,HAPAG,IMPORT,SALT LAKE CITY,UT,84116,SALT LAKE CITY,UT,84104,3,$500.00,$600.00
1488486,#REF!,2/2/18 0:00,2/5/18 0:00,,40 HC,MOL,EXPORT,FOREST PARK,GA,30297,GARDEN CITY,GA,31408,239,"$1,600.00","$2,000.00"
1488496,#REF!,2/1/18 0:00,2/7/18 0:00,43136,40FT CONTAINER,COSCO,IMPORT,JOLIET,IL,60431,HARVEY,IL,60426,31,"$1,500.00","$1,500.00"
1488509,#REF!,1/30/18 0:00,2/7/18 0:00,CUT 2/6,40 HC,NYK,EXPORT,BADIN,NC,28009,CHARLOTTE,NC,28208,67,$600.00,"$1,000.00"
1488511,#REF!,2/1/18 0:00,2/19/18 0:00,eta 2/4,40FT CONTAINER,COSCO,IMPORT,JOLIET,IL,60431,HARVEY,IL,60426,31,"$1,100.00","$1,200.00"
1488513,#REF!,2/5/18 0:00,2/6/18 0:00,CUT 2/06,40FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,600.00","$1,700.00"
1488531,#REF!,1/31/18 0:00,2/8/18 0:00,CUT 2/8,40 HC,MSC,EXPORT,ORLANDO,FL,32809,JACKSONVILLE,FL,32206,148,"$1,000.00","$1,200.00"
1488537,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 1/30,40 HC,OOCL,IMPORT,BATON ROUGE,LA,70816,NEW ORLEANS,LA,70160,0,$900.00,"$1,000.00"
1488553,#REF!,2/2/18 0:00,2/6/18 0:00,ETA 1/30,40FT CONTAINER,CMA,IMPORT,WINSLOW,ME,4901,NY PORT,NY,99999,0,"$3,500.00","$4,100.00"
1488597,#REF!,2/9/18 0:00,2/9/18 0:00,CUT 2/11,20FT CONTAINER,COSCO,EXPORT,CRAWFORDSVILLE,IN,47933,INDIANAPOLIS,IN,46225,49,$800.00,$900.00
1488602,#REF!,1/30/18 0:00,1/31/18 0:00,CUT 2/2,40 STD,MSC,EXPORT,GREENWOOD,MS,38930,MEMPHIS,TN,38101,129,"$1,000.00","$1,400.00"
1488627,#REF!,2/1/18 0:00,2/2/18 0:00,LFD TBD,40 HC,HAPAG LLOYD,IMPORT,ATLANTA,GA,30336,SAVANNAH,GA,31408,260,"$1,800.00","$2,100.00"
1488633,#REF!,2/1/18 0:00,2/2/18 0:00,LFD TBD,40 HC,HAPAG LLOYD,IMPORT,ATLANTA,GA,30336,SAVANNAH,GA,31408,260,"$1,800.00","$2,100.00"
1488636,#REF!,1/30/18 0:00,2/2/18 0:00,CUT 2/5,40FT CONTAINER,MAERSK,EXPORT,SPARTANBURG,SC,29307,MT PLEASANT,SC,29464,212,"$1,800.00","$2,000.00"
1488674,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 2/1,20 STD,NYK,IMPORT,HOUSTON,TX,77036,LA PORTE,TX,77571,36,$700.00,$900.00
1488691,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 2/1,20 STD,EVERGREEN,IMPORT,SPRING,TX,77379,SEABROOK,TX,77586,58,$900.00,$900.00
1488722,#REF!,1/30/18 0:00,2/2/18 0:00,LFD 2/2,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,000.00","$1,000.00"
1488723,#REF!,1/30/18 0:00,2/2/18 0:00,LFD 2/2,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$900.00,$900.00
1488805,#REF!,2/1/18 0:00,2/8/18 0:00,ETA 1/31,40 HC,CMA,IMPORT,CANTON,MI,48187,FERNDALE,MI,48220,30,$600.00,"$1,000.00"
1488824,#REF!,2/5/18 0:00,2/5/18 0:00,ARRIVED 12/27,40 HC,MSC,IMPORT,DALTON,GA,30721,SAVANNAH,GA,31408,346,"$2,700.00","$2,900.00"
1488833,#REF!,2/1/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,ZIM,IMPORT,NORTH LIBERTY,IA,52317,BEDFORD PARK,IL,60638,235,"$2,100.00","$1,900.00"
1488842,#REF!,2/1/18 0:00,2/6/18 0:00,ETA 1/31,40 HC,CMA,IMPORT,CANTON,MI,48187,FERNDALE,MI,48220,30,$500.00,$900.00
1488852,#REF!,2/1/18 0:00,2/8/18 0:00,ETA 1/31,40 HC,CMA,IMPORT,CANTON,MI,48187,FERNDALE,MI,48220,30,$500.00,$900.00
1488856,#REF!,2/1/18 0:00,2/5/18 0:00,LFD 2/1,40 HC,MSC,IMPORT,LAUREL,MS,39443,MOBILE,AL,3660136601,110,"$1,700.00","$1,700.00"
1488865,#REF!,2/1/18 0:00,2/8/18 0:00,ETA 1/31,40 HC,CMA,IMPORT,CANTON,MI,48187,FERNDALE,MI,48220,30,$500.00,$900.00
1488868,#REF!,2/1/18 0:00,2/1/18 0:00,CUT 2/2,40FT CONTAINER,CMA,EXPORT,ATLANTA,GA,30312,ACWORTH,GA,30102,34,"$1,300.00","$1,600.00"
1488870,#REF!,1/31/18 0:00,2/1/18 0:00,CUT 2/2,40 STD,HAMBURG,EXPORT,EDDYVILLE,KY,42038,NASHVILLE,TN,37204,110,"$1,200.00","$1,600.00"
1488871,#REF!,2/1/18 0:00,2/8/18 0:00,ETA 1/31,40 HC,CMA,IMPORT,CANTON,MI,48187,FERNDALE,MI,48220,30,$500.00,$900.00
1488890,#REF!,1/31/18 0:00,2/1/18 0:00,CUT 2/2,20 STD,OOCL,EXPORT,SOUTH PASADENA,CA,91030,LONG BEACH,CA,90802,28,"$1,500.00","$1,900.00"
1488931,#REF!,1/30/18 0:00,2/6/18 0:00,CUT 2/6,40 HC,CMA,EXPORT,CORPUS CHRISTI,TX,78406,HOUSTON,TX,77013,227,"$1,600.00","$1,600.00"
1488974,#REF!,2/1/18 0:00,2/1/18 0:00,,40 HC,MSC,EXPORT,DAHLONEGA,GA,30533,GARDEN CITY,GA,31408,318,"$2,100.00","$2,400.00"
1488989,#REF!,2/8/18 0:00,2/8/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,000.00","$1,200.00"
1488998,#REF!,1/30/18 0:00,2/12/18 0:00,ETA NEED,40FT CONTAINER,MSC,IMPORT,ATLANTA,GA,30338,SAVANNAH,GA,31408,266,"$1,800.00","$1,900.00"
1489022,#REF!,2/5/18 0:00,2/14/18 0:00,,40 HC,ZIM,IMPORT,ATLANTA,GA,30331,SAVANNAH,GA,31408,256,"$1,800.00","$2,100.00"
1489027,#REF!,1/30/18 0:00,2/15/18 0:00,lfd 1/30,40FT CONTAINER,MSC,IMPORT,ATLANTA,GA,30336,SAVANNAH,GA,31408,260,"$1,900.00","$1,900.00"
1489052,#REF!,1/30/18 0:00,2/5/18 0:00,PULL 1/31,40 STD,IMPORT,IMPORT,CALHOUN,GA,30701,GARDEN CITY,GA,31408,323,"$2,200.00","$2,700.00"
1489056,#REF!,1/30/18 0:00,2/5/18 0:00,PULL 1/31,40 STD,CMA,IMPORT,CALHOUN,GA,30701,GARDEN CITY,GA,31408,323,"$2,200.00","$2,700.00"
1489060,#REF!,1/30/18 0:00,2/5/18 0:00,PULL 1/31,40 STD,CMA,IMPORT,CALHOUN,GA,30701,GARDEN CITY,GA,31408,323,"$2,500.00","$3,000.00"
1489066,#REF!,1/30/18 0:00,2/5/18 0:00,PULL 1/31,40 STD,CMA,IMPORT,CALHOUN,GA,30701,GARDEN CITY,GA,31408,323,"$2,200.00","$2,700.00"
1489075,#REF!,1/30/18 0:00,2/2/18 0:00,CUT: 2/2,40 HC,ZIM,EXPORT,SAGINAW,MI,48601,DETROIT,MI,48209,104,"$1,200.00","$1,200.00"
1489088,#REF!,2/8/18 0:00,2/8/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,000.00","$1,200.00"
1489089,#REF!,2/8/18 0:00,2/9/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,000.00",$900.00
1489090,#REF!,2/8/18 0:00,2/9/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,000.00",$900.00
1489091,#REF!,2/8/18 0:00,2/12/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,000.00",$900.00
1489092,#REF!,2/8/18 0:00,2/12/18 0:00,CUT 2/13,40 STD,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,"$1,100.00","$1,000.00"
1489119,#REF!,2/27/18 0:00,2/27/18 0:00,LFD 2/22,40 STD,KLINE,IMPORT,MONESSEN,PA,15062,PITTSBURGH,PA,15233,33,$700.00,$900.00
1489172,#REF!,1/31/18 0:00,1/31/18 0:00,LFD 1/29,40 STD,HAPAG LLOYD,IMPORT,NORTH CHARLESTON,SC,29406,CHARLESTON,SC,29405,7,"$1,100.00","$2,100.00"
1489176,#REF!,2/12/18 0:00,2/28/18 0:00,LFD 2/23,40 STD,NYK,IMPORT,OCALA,FL,34479,SAVANNAH,GA,31408,234,"$1,400.00","$1,500.00"
1489180,#REF!,1/30/18 0:00,1/30/18 0:00,eta 2/10,40 HC,OOCL,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,$600.00,$700.00
1489187,#REF!,1/30/18 0:00,1/30/18 0:00,eta 2/10,40 HC,OOCL,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,$800.00,$900.00
1489207,#REF!,1/30/18 0:00,1/30/18 0:00,eta 2/14,40 HC,COSCO,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,$700.00,$800.00
1489217,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/14,40 HC,COSCO,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,$800.00,$900.00
1489223,#REF!,2/6/18 0:00,2/6/18 0:00,PORT CUT 2/8,40 HC,COSCO,EXPORT,MINNEAPOLIS,MN,55418,SUPERIOR,WI,54880,152,"$1,500.00","$1,600.00"
1489268,#REF!,1/30/18 0:00,2/12/18 0:00,,40 HC,CMA,IMPORT,PINCARD,AL,36371,SAVANNAH,GA,21408,0,"$2,200.00","$2,600.00"
1489294,#REF!,1/30/18 0:00,2/8/18 0:00,CUT 2/08,20FT CONTAINER,CMA,EXPORT,GREENSBORO,NC,27409,CHARLESTON,SC,29406,263,"$1,800.00","$1,900.00"
1489309,#REF!,1/31/18 0:00,2/7/18 0:00,eta 1/22,40FT CONTAINER,CANADIAN NATIONAL,IMPORT,JASPER,IN,47546,INDIANAPOLIS,IN,46225,119,"$1,400.00","$1,700.00"
1489315,#REF!,1/31/18 0:00,2/1/18 0:00,CUT 2/2,20 STD,COSCO,EXPORT,INDIANAPOLIS,IN,46229,ELWOOD,IL,60421,200,"$1,700.00","$1,900.00"
1489319,#REF!,2/1/18 0:00,2/6/18 0:00,cut 2/2,20 STD,COSCO,EXPORT,INDIANAPOLIS,IN,46229,ELWOOD,IL,60421,200,"$1,700.00","$1,900.00"
1489327,#REF!,1/30/18 0:00,2/1/18 0:00,,40 HC,MAERSK,IMPORT,SAN FRANCISCO,CA,94134,OAKLAND,CA,94607,12,"$1,200.00","$1,400.00"
1489379,#REF!,1/30/18 0:00,2/2/18 0:00,eta 1/30,40 HC,APL,IMPORT,RIPCON,CA,95366,OAKLAND,CA,94607,73,"$1,500.00","$1,800.00"
1489383,#REF!,2/5/18 0:00,2/6/18 0:00,eta 2/5,40 HC,K LINE,IMPORT,WINTER GARDEN,FL,34787,JACKSONVILLE,FL,32226,160,"$1,800.00","$2,200.00"
1489384,#REF!,1/30/18 0:00,2/2/18 0:00,eta 1/30,40 HC,APL,IMPORT,RIPCON,CA,95366,OAKLAND,CA,94607,73,"$1,500.00","$1,800.00"
1489411,#REF!,2/12/18 0:00,2/13/18 0:00,CUT 2/21,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,600.00","$1,800.00"
1489422,#REF!,1/30/18 0:00,2/7/18 0:00,ETA 1/23,20FT CONTAINER,MSC,IMPORT,DES MOINES,IA,50313,KANSAS CITY,MO,64146,215,"$1,800.00","$2,100.00"
1489434,#REF!,2/1/18 0:00,2/6/18 0:00,eta 1/27,20FT CONTAINER,MAERSK,IMPORT,ADDISON,AL,35540,MEMPHIS,TN,37501,197,"$1,900.00","$2,200.00"
1489439,#REF!,2/13/18 0:00,2/14/18 0:00,CUT 2/21,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,MOUNT PLEASANT,SC,29464,257,"$1,600.00","$1,800.00"
1489470,#REF!,1/31/18 0:00,2/6/18 0:00,ETA 1/31,20FT CONTAINER,MSC,IMPORT,SHARPSVILLE,PA,16150,CLEVELAND,OH,44101,81,"$1,300.00","$1,500.00"
1489475,#REF!,2/12/18 0:00,2/13/18 0:00,CUT 2/21,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,CHARLESTON,SC,29413,0,"$1,900.00","$2,100.00"
1489478,#REF!,2/1/18 0:00,2/1/18 0:00,LFD 2/1,20FT CONTAINER,MAERSK,IMPORT,CLEVELAND,OH,44103,,,0TBD,0,"$1,100.00","$1,200.00"
1489480,#REF!,2/12/18 0:00,2/13/18 0:00,CUT 2/21,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,CHARLESTON,SC,29413,0,"$1,900.00","$2,000.00"
1489481,#REF!,2/13/18 0:00,2/19/18 0:00,CUT 2/21,20FT CONTAINER,MSC,EXPORT,STATESVILLE,NC,28625,CHARLESTON,SC,29413,0,"$1,800.00","$1,900.00"
1489486,#REF!,1/31/18 0:00,2/1/18 0:00,LFD 2/1,40 STD,HAPAG,IMPORT,SEYMOUR,IN,47274,INDIANAPOLIS,IN,46225,63,$600.00,$800.00
1489489,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 2/1,40 HC,HAPAG,IMPORT,LINCOLN,NE,68528,COUNCIL BLUFFS,IA,51503,67,$700.00,$800.00
1489505,#REF!,2/1/18 0:00,2/2/18 0:00,ETA: 2/1,20 STD,MAERSK,IMPORT,CUTLER BAY,FL,33157,MIAMI,FL,33132,20,$700.00,$800.00
1489506,#REF!,2/7/18 0:00,2/9/18 0:00,LFD 2/9,20FT CONTAINER,HAMBURG SUD,IMPORT,HAYWARD,CA,94544,OAKLAND,CA,94607,22,$900.00,"$1,200.00"
1489512,#REF!,2/5/18 0:00,2/5/18 0:00,ETA: 2/3,20 STD,CMA,IMPORT,CUTLER BAY,FL,33157,MIAMI,FL,33132,20,$700.00,$800.00
1489538,#REF!,1/31/18 0:00,2/5/18 0:00,cut 2/5,40 STD,ZIM,EXPORT,EDDYVILLE,KY,42038,NASHVILLE,TN,37204,110,"$1,000.00","$1,300.00"
1489555,#REF!,2/5/18 0:00,2/8/18 0:00,eta 2/2,40FT CONTAINER,APL,IMPORT,BRANCHBURG,NJ,8876,ELIZABETH,NJ,7201,29,"$1,300.00","$1,400.00"
1489564,#REF!,2/1/18 0:00,2/7/18 0:00,,20FT CONTAINER,APL,IMPORT,FARMERS BRANCH,TX,75234,HASLET,TX,76052,44,$600.00,$700.00
1489568,#REF!,1/30/18 0:00,2/5/18 0:00,,20 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37204,5,"$1,000.00","$1,800.00"
1489569,#REF!,2/1/18 0:00,2/7/18 0:00,,20FT CONTAINER,APL,IMPORT,FARMERS BRANCH,TX,75234,HASLET,TX,76052,44,$600.00,$700.00
1489573,#REF!,2/1/18 0:00,2/1/18 0:00,,20 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37204,5,"$1,400.00","$2,200.00"
1489574,#REF!,2/1/18 0:00,2/2/18 0:00,,20 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37210,6,"$1,400.00","$2,200.00"
1489576,#REF!,2/1/18 0:00,2/7/18 0:00,,20FT CONTAINER,APL,IMPORT,FARMERS BRANCH,TX,75234,HASLET,TX,76052,44,$600.00,$800.00
1489580,#REF!,2/1/18 0:00,2/7/18 0:00,ETA 1/12,20 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37210,6,"$1,500.00","$2,300.00"
1489582,#REF!,2/1/18 0:00,2/7/18 0:00,ETA 1/12,40 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37210,6,"$1,200.00","$2,000.00"
1489586,#REF!,2/1/18 0:00,2/7/18 0:00,ETA 1/12,40 HC,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37210,6,"$1,300.00","$2,000.00"
1489589,#REF!,2/1/18 0:00,2/8/18 0:00,ETA 1/12,40 STD,CMA,IMPORT,NASHVILLE,TN,37203,NASHVILLE,TN,37210,6,"$1,400.00","$2,200.00"
1489594,#REF!,2/1/18 0:00,2/6/18 0:00,,20FT CONTAINER,APL,IMPORT,FARMERS BRANCH,TX,75234,WILMER,TX,75172,33,$700.00,$900.00
1489602,#REF!,2/1/18 0:00,2/6/18 0:00,,20FT CONTAINER,A-PL,IMPORT,FARMERS BRANCH,TX,75234,WILMER,TX,75172,33,$800.00,"$1,000.00"
1489614,#REF!,2/1/18 0:00,2/6/18 0:00,,20FT CONTAINER,APL,IMPORT,FARMERS BRANCH,TX,75234,WILMER,TX,75172,33,$700.00,$900.00
1489647,#REF!,2/5/18 0:00,2/21/18 0:00,ETA 2/3,40 HC,APL,IMPORT,BRAMPTON,ON,L6S 5Z5,BRAMPTON,ON,L6T 5K1,4,"$1,000.00","$1,300.00"
1489705,#REF!,1/30/18 0:00,2/13/18 0:00,ETA 1/30,20FT CONTAINER,MSC,IMPORT,JOPLIN,MO,64801,EDGERTON,KS,66021,150,"$1,400.00","$1,600.00"
1489737,#REF!,2/1/18 0:00,2/6/18 0:00,ETA 1/30,40FT CONTAINER,SM LINE,IMPORT,EFFINGHAM,IL,62401,JOLIET,IL,60436,203,"$3,300.00","$3,600.00"
1489749,#REF!,2/1/18 0:00,2/6/18 0:00,eta 1/31,40 HC,MSC,IMPORT,SAN JOSE,CA,95112,OAKLAND,CA,95112,0,$900.00,"$1,000.00"
1489781,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/13,40 HC,OOCL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,$500.00,$600.00
1489787,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/13,40 HC,OOCL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,$400.00,$500.00
1489793,#REF!,2/12/18 0:00,2/16/18 0:00,ETA 2/05,20 STD,MAERSK,IMPORT,GRAND RAPIDS,MI,49508,CHICAGO,IL,60636,176,"$2,500.00","$2,800.00"
1489796,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/13,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,$700.00,$800.00
1489802,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/16,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,$600.00,$700.00
1489803,#REF!,2/12/18 0:00,2/16/18 0:00,ETA 2/05,20 STD,MAERSK,IMPORT,GRAND RAPIDS,MI,49508,CHICAGO,IL,60636,176,"$2,400.00","$2,800.00"
1489812,#REF!,2/8/18 0:00,2/22/18 0:00,LFD 2/21,20FT CONTAINER,MAERSK,IMPORT,SANFORD,NC,27332,NORFOLK,IL,60007,819,"$1,600.00","$1,900.00"
1489823,#REF!,2/2/18 0:00,2/5/18 0:00,43134,40 HC,COSCO,EXPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,$700.00,$800.00
1489849,#REF!,2/2/18 0:00,2/5/18 0:00,43134,40 HC,COSCO,EXPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,$600.00,$700.00
1489877,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/08,40 HC,COSCO,IMPORT,HOPKINSVILLE,KY,42240,LOUISVILLE,KY,40218,170,"$2,400.00","$2,700.00"
1489888,#REF!,2/2/18 0:00,2/5/18 0:00,43137,40 HC,COSCO,EXPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,$800.00,$900.00
1489889,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/08,40 HC,COSCO,IMPORT,HOPKINSVILLE,KY,42240,LOUISVILLE,KY,40218,170,"$2,400.00","$2,700.00"
1489892,#REF!,2/2/18 0:00,2/5/18 0:00,43137,40 HC,COSCO,EXPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,$600.00,$700.00
1489896,#REF!,2/5/18 0:00,2/6/18 0:00,43138,40 HC,COSCO,EXPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,$700.00,$800.00
1489899,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/11,40 HC,COSCO,IMPORT,WALTERBORO,SC,29488,MOUNT PLEASANT,SC,29464,54,$800.00,$900.00
1489906,#REF!,2/5/18 0:00,2/5/18 0:00,CUT 2/5,40 HC,HAPAG,EXPORT,PERRYSBURG,OH,43551,DETROIT,MI,48223,73,$800.00,"$1,100.00"
1489907,#REF!,2/1/18 0:00,2/1/18 0:00,ETA 2/19,40FT CONTAINER,OOCL,IMPORT,HAGERHILL,KY,41222,LOUISVILLE,KY,40232,190,"$2,200.00","$2,400.00"
1489911,#REF!,2/5/18 0:00,2/5/18 0:00,CUT 2/5,40 HC,HAPAG,EXPORT,PERRYSBURG,OH,43551,DETROIT,MI,48223,73,"$1,000.00","$1,200.00"
1489917,#REF!,2/6/18 0:00,2/7/18 0:00,LFD 2/07,40 STD,MAERSK,IMPORT,MYRTLE BEACH,SC,29579,CHARLESTON,SC,29401,101,"$1,200.00","$1,500.00"
1489918,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/15,40 HC,COSCO,IMPORT,HAGERHILL,KY,41222,LOUISVILLE,KY,40232,190,"$1,700.00","$1,800.00"
1489920,#REF!,2/7/18 0:00,2/9/18 0:00,LFD 2/07,40 STD,MAERSK,IMPORT,MYRTLE BEACH,SC,29579,CHARLESTON,SC,29401,101,"$1,200.00","$1,500.00"
1489929,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489941,#REF!,1/30/18 0:00,2/5/18 0:00,eta 1/30,40 HC,MAERSK,IMPORT,CORAL SPRINGS,FL,33065,MIAMI,FL,33132,41,$800.00,"$1,000.00"
1489944,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489962,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489969,#REF!,2/1/18 0:00,2/2/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489971,#REF!,2/1/18 0:00,2/6/18 0:00,ETA 2/1,40 HC,YANG MING,IMPORT,JACKSONVILLE,FL,32219,JACKSONVILLE,FL,32226,27,$700.00,$800.00
1489978,#REF!,2/1/18 0:00,2/5/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489984,#REF!,2/1/18 0:00,2/5/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489987,#REF!,2/1/18 0:00,2/5/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489994,#REF!,2/1/18 0:00,2/5/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1489998,#REF!,2/1/18 0:00,2/5/18 0:00,PULL 1/31,20 STD,MSC,IMPORT,N. CHARLESTON,SC,29406,MT PLEASANT,SC,29464,18,"$1,000.00","$2,000.00"
1490040,#REF!,2/2/18 0:00,2/2/18 0:00,CUT 2/1,40 STD,OOCL,EXPORT,FORT WORTH,TX,76106,,,76131,5,$700.00,"$1,000.00"
1490069,#REF!,2/5/18 0:00,2/5/18 0:00,cut 2/5,40 STD,MSC,EXPORT,HANOVER PARK,IL,60133,ELWOOD,IL,60421,49,$800.00,"$1,100.00"
1490070,#REF!,2/5/18 0:00,2/8/18 0:00,ETA 1/31,40 HC,MAERSK,IMPORT,JASPER,IN,47546,LOUISVILLE,KY,40232,81,"$1,200.00","$1,400.00"
1490073,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/30,20FT CONTAINER,MSC,IMPORT,ROMEOVILLE,IL,60446,HARVEY,IL,60426,25,"$2,000.00","$2,700.00"
1490077,#REF!,2/5/18 0:00,2/9/18 0:00,ETA 1/31,40 HC,MAERSK,IMPORT,JASPER,IN,47546,LOUISVILLE,KY,40232,81,"$1,400.00","$1,700.00"
1490078,#REF!,1/30/18 0:00,1/30/18 0:00,ETA 2/05,40 HC,COSCO,IMPORT,DOTHAN,AL,36301,MOBILE,AL,36603,193,"$1,500.00","$1,700.00"
1490081,#REF!,2/6/18 0:00,2/13/18 0:00,cut 2/06,20FT REEFER,YANG MING,EXPORT,MT. PLEASANT,SC,29464,BENSON,NC,27504,252,"$1,900.00","$2,600.00"
